YEAR,WEATHER_CONDITION,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_FATAL,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_TOTAL,COUNT
2020,UNKNOWN,0.0,5.0,0.0,0.0,0.0,5.0,1
2020,UNKNOWN,1.0,0.0,0.0,0.0,0.0,1.0,20
2020,UNKNOWN,1.0,1.0,0.0,0.0,0.0,2.0,1
2020,UNKNOWN,1.0,2.0,0.0,0.0,0.0,3.0,1
2021,BLOWING SNOW,0.0,0.0,0.0,0.0,0.0,0.0,82
2021,BLOWING SNOW,0.0,0.0,0.0,1.0,0.0,1.0,2
2021,BLOWING SNOW,0.0,0.0,0.0,2.0,0.0,2.0,1
2021,BLOWING SNOW,0.0,1.0,0.0,0.0,0.0,1.0,6
2021,BLOWING SNOW,1.0,0.0,0.0,0.0,0.0,1.0,1
2021,CLEAR,0.0,0.0,0.0,0.0,0.0,0.0,72489
2021,CLEAR,0.0,0.0,0.0,1.0,0.0,1.0,2817
2021,CLEAR,0.0,0.0,0.0,2.0,0.0,2.0,589
2021,CLEAR,0.0,0.0,0.0,3.0,0.0,3.0,151
2021,CLEAR,0.0,0.0,0.0,4.0,0.0,4.0,46
2021,CLEAR,0.0,0.0,0.0,5.0,0.0,5.0,9
2021,CLEAR,0.0,0.0,0.0,6.0,0.0,6.0,6
2021,CLEAR,0.0,0.0,0.0,7.0,0.0,7.0,2
2021,CLEAR,0.0,0.0,0.0,8.0,0.0,8.0,1
2021,CLEAR,0.0,0.0,1.0,0.0,0.0,1.0,80
2021,CLEAR,0.0,0.0,1.0,1.0,0.0,2.0,5
2021,CLEAR,0.0,0.0,1.0,2.0,0.0,3.0,1
2021,CLEAR,0.0,0.0,2.0,0.0,0.0,2.0,5
2021,CLEAR,0.0,1.0,0.0,0.0,0.0,1.0,5934
2021,CLEAR,0.0,1.0,0.0,1.0,0.0,2.0,216
2021,CLEAR,0.0,1.0,0.0,2.0,0.0,3.0,46
2021,CLEAR,0.0,1.0,0.0,3.0,0.0,4.0,15
2021,CLEAR,0.0,1.0,0.0,4.0,0.0,5.0,3
2021,CLEAR,0.0,1.0,0.0,5.0,0.0,6.0,1
2021,CLEAR,0.0,1.0,1.0,0.0,0.0,2.0,9
2021,CLEAR,0.0,1.0,1.0,1.0,0.0,3.0,1
2021,CLEAR,0.0,1.0,2.0,0.0,0.0,3.0,1
2021,CLEAR,0.0,2.0,0.0,0.0,0.0,2.0,1140
2021,CLEAR,0.0,2.0,0.0,1.0,0.0,3.0,39
2021,CLEAR,0.0,2.0,0.0,2.0,0.0,4.0,15
2021,CLEAR,0.0,2.0,0.0,3.0,0.0,5.0,2
2021,CLEAR,0.0,2.0,0.0,4.0,0.0,6.0,1
2021,CLEAR,0.0,2.0,0.0,5.0,0.0,7.0,2
2021,CLEAR,0.0,2.0,1.0,0.0,0.0,3.0,3
2021,CLEAR,0.0,3.0,0.0,0.0,0.0,3.0,311
2021,CLEAR,0.0,3.0,0.0,1.0,0.0,4.0,10
2021,CLEAR,0.0,3.0,0.0,2.0,0.0,5.0,2
2021,CLEAR,0.0,3.0,0.0,3.0,0.0,6.0,1
2021,CLEAR,0.0,3.0,1.0,0.0,0.0,4.0,4
2021,CLEAR,0.0,4.0,0.0,0.0,0.0,4.0,119
2021,CLEAR,0.0,4.0,0.0,1.0,0.0,5.0,3
2021,CLEAR,0.0,4.0,1.0,0.0,0.0,5.0,1
2021,CLEAR,0.0,5.0,0.0,0.0,0.0,5.0,40
2021,CLEAR,0.0,5.0,0.0,1.0,0.0,6.0,2
2021,CLEAR,0.0,5.0,1.0,0.0,0.0,6.0,2
2021,CLEAR,0.0,5.0,2.0,0.0,0.0,7.0,1
2021,CLEAR,0.0,6.0,0.0,0.0,0.0,6.0,16
2021,CLEAR,0.0,7.0,0.0,0.0,0.0,7.0,4
2021,CLEAR,0.0,8.0,0.0,0.0,0.0,8.0,4
2021,CLEAR,0.0,9.0,0.0,0.0,0.0,9.0,1
2021,CLEAR,1.0,0.0,0.0,0.0,0.0,1.0,1197
2021,CLEAR,1.0,0.0,0.0,1.0,0.0,2.0,39
2021,CLEAR,1.0,0.0,0.0,2.0,0.0,3.0,12
2021,CLEAR,1.0,0.0,0.0,3.0,0.0,4.0,6
2021,CLEAR,1.0,0.0,1.0,0.0,0.0,2.0,9
2021,CLEAR,1.0,0.0,1.0,1.0,0.0,3.0,1
2021,CLEAR,1.0,1.0,0.0,0.0,0.0,2.0,141
2021,CLEAR,1.0,1.0,0.0,1.0,0.0,3.0,7
2021,CLEAR,1.0,1.0,0.0,2.0,0.0,4.0,1
2021,CLEAR,1.0,1.0,1.0,0.0,0.0,3.0,1
2021,CLEAR,1.0,2.0,0.0,0.0,0.0,3.0,40
2021,CLEAR,1.0,2.0,0.0,1.0,0.0,4.0,3
2021,CLEAR,1.0,2.0,0.0,2.0,0.0,5.0,1
2021,CLEAR,1.0,3.0,0.0,0.0,0.0,4.0,24
2021,CLEAR,1.0,3.0,0.0,1.0,0.0,5.0,1
2021,CLEAR,1.0,4.0,0.0,0.0,0.0,5.0,5
2021,CLEAR,1.0,5.0,0.0,0.0,0.0,6.0,1
2021,CLEAR,1.0,6.0,0.0,0.0,0.0,7.0,1
2021,CLEAR,1.0,7.0,0.0,0.0,0.0,8.0,1
2021,CLEAR,2.0,0.0,0.0,0.0,0.0,2.0,97
2021,CLEAR,2.0,0.0,0.0,1.0,0.0,3.0,7
2021,CLEAR,2.0,0.0,0.0,2.0,0.0,4.0,2
2021,CLEAR,2.0,0.0,1.0,0.0,0.0,3.0,2
2021,CLEAR,2.0,1.0,0.0,0.0,0.0,3.0,22
2021,CLEAR,2.0,1.0,0.0,1.0,0.0,4.0,1
2021,CLEAR,2.0,2.0,0.0,0.0,0.0,4.0,9
2021,CLEAR,2.0,2.0,0.0,1.0,0.0,5.0,1
2021,CLEAR,2.0,2.0,0.0,2.0,0.0,6.0,1
2021,CLEAR,2.0,2.0,1.0,0.0,0.0,5.0,1
2021,CLEAR,2.0,3.0,0.0,0.0,0.0,5.0,1
2021,CLEAR,2.0,3.0,0.0,1.0,0.0,6.0,1
2021,CLEAR,2.0,4.0,0.0,0.0,0.0,6.0,1
2021,CLEAR,2.0,5.0,0.0,0.0,0.0,7.0,1
2021,CLEAR,2.0,7.0,0.0,0.0,0.0,9.0,1
2021,CLEAR,2.0,19.0,0.0,0.0,0.0,21.0,1
2021,CLEAR,3.0,0.0,0.0,0.0,0.0,3.0,30
2021,CLEAR,3.0,0.0,0.0,1.0,0.0,4.0,1
2021,CLEAR,3.0,0.0,0.0,3.0,0.0,6.0,1
2021,CLEAR,3.0,0.0,1.0,0.0,0.0,4.0,1
2021,CLEAR,3.0,1.0,0.0,0.0,0.0,4.0,7
2021,CLEAR,3.0,1.0,0.0,1.0,0.0,5.0,1
2021,CLEAR,3.0,1.0,2.0,0.0,0.0,6.0,1
2021,CLEAR,3.0,2.0,0.0,0.0,0.0,5.0,2
2021,CLEAR,3.0,3.0,0.0,0.0,0.0,6.0,2
2021,CLEAR,4.0,0.0,0.0,0.0,0.0,4.0,5
2021,CLEAR,4.0,0.0,1.0,0.0,0.0,5.0,1
2021,CLEAR,4.0,1.0,0.0,0.0,0.0,5.0,1
2021,CLEAR,4.0,2.0,0.0,0.0,0.0,6.0,1
2021,CLEAR,4.0,4.0,0.0,0.0,0.0,8.0,1
2021,CLEAR,5.0,0.0,0.0,0.0,0.0,5.0,3
2021,CLOUDY/OVERCAST,0.0,0.0,0.0,0.0,0.0,0.0,2629
2021,CLOUDY/OVERCAST,0.0,0.0,0.0,1.0,0.0,1.0,133
2021,CLOUDY/OVERCAST,0.0,0.0,0.0,2.0,0.0,2.0,22
2021,CLOUDY/OVERCAST,0.0,0.0,0.0,3.0,0.0,3.0,5
2021,CLOUDY/OVERCAST,0.0,0.0,0.0,5.0,0.0,5.0,1
2021,CLOUDY/OVERCAST,0.0,0.0,1.0,0.0,0.0,1.0,3
2021,CLOUDY/OVERCAST,0.0,0.0,1.0,3.0,0.0,4.0,1
2021,CLOUDY/OVERCAST,0.0,1.0,0.0,0.0,0.0,1.0,205
2021,CLOUDY/OVERCAST,0.0,1.0,0.0,1.0,0.0,2.0,17
2021,CLOUDY/OVERCAST,0.0,1.0,0.0,2.0,0.0,3.0,1
2021,CLOUDY/OVERCAST,0.0,1.0,0.0,4.0,0.0,5.0,1
2021,CLOUDY/OVERCAST,0.0,2.0,0.0,0.0,0.0,2.0,39
2021,CLOUDY/OVERCAST,0.0,2.0,0.0,1.0,0.0,3.0,3
2021,CLOUDY/OVERCAST,0.0,3.0,0.0,0.0,0.0,3.0,13
2021,CLOUDY/OVERCAST,0.0,3.0,0.0,1.0,0.0,4.0,1
2021,CLOUDY/OVERCAST,0.0,4.0,0.0,0.0,0.0,4.0,1
2021,CLOUDY/OVERCAST,1.0,0.0,0.0,0.0,0.0,1.0,38
2021,CLOUDY/OVERCAST,1.0,0.0,0.0,1.0,0.0,2.0,4
2021,CLOUDY/OVERCAST,1.0,1.0,0.0,0.0,0.0,2.0,7
2021,CLOUDY/OVERCAST,1.0,1.0,0.0,1.0,0.0,3.0,1
2021,CLOUDY/OVERCAST,1.0,1.0,0.0,2.0,0.0,4.0,1
2021,CLOUDY/OVERCAST,2.0,0.0,0.0,0.0,0.0,2.0,4
2021,CLOUDY/OVERCAST,2.0,1.0,0.0,1.0,0.0,4.0,1
2021,CLOUDY/OVERCAST,4.0,3.0,0.0,0.0,0.0,7.0,1
2021,FOG/SMOKE/HAZE,0.0,0.0,0.0,0.0,0.0,0.0,55
2021,FOG/SMOKE/HAZE,0.0,0.0,0.0,1.0,0.0,1.0,3
2021,FOG/SMOKE/HAZE,0.0,0.0,0.0,2.0,0.0,2.0,1
2021,FOG/SMOKE/HAZE,0.0,0.0,0.0,4.0,0.0,4.0,1
2021,FOG/SMOKE/HAZE,0.0,1.0,0.0,0.0,0.0,1.0,7
2021,FOG/SMOKE/HAZE,0.0,2.0,0.0,0.0,0.0,2.0,4
2021,FOG/SMOKE/HAZE,1.0,0.0,0.0,0.0,0.0,1.0,2
2021,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,0.0,0.0,0.0,201
2021,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,1.0,0.0,1.0,7
2021,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,2.0,0.0,2.0,2
2021,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,4.0,0.0,4.0,1
2021,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,0.0,0.0,1.0,25
2021,FREEZING RAIN/DRIZZLE,0.0,2.0,0.0,0.0,0.0,2.0,1
2021,FREEZING RAIN/DRIZZLE,1.0,0.0,0.0,0.0,0.0,1.0,4
2021,FREEZING RAIN/DRIZZLE,1.0,1.0,0.0,0.0,0.0,2.0,2
2021,FREEZING RAIN/DRIZZLE,1.0,4.0,0.0,0.0,0.0,5.0,1
2021,FREEZING RAIN/DRIZZLE,2.0,0.0,0.0,0.0,0.0,2.0,1
2021,FREEZING RAIN/DRIZZLE,2.0,2.0,0.0,0.0,0.0,4.0,1
2021,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,246
2021,OTHER,0.0,0.0,0.0,1.0,0.0,1.0,19
2021,OTHER,0.0,0.0,0.0,2.0,0.0,2.0,6
2021,OTHER,0.0,0.0,0.0,3.0,0.0,3.0,2
2021,OTHER,0.0,1.0,0.0,0.0,0.0,1.0,21
2021,OTHER,0.0,2.0,0.0,0.0,0.0,2.0,2
2021,OTHER,0.0,3.0,0.0,0.0,0.0,3.0,2
2021,OTHER,1.0,0.0,0.0,0.0,0.0,1.0,8
2021,OTHER,1.0,0.0,0.0,1.0,0.0,2.0,1
2021,OTHER,1.0,0.0,1.0,0.0,0.0,2.0,1
2021,OTHER,1.0,1.0,0.0,0.0,0.0,2.0,1
2021,OTHER,2.0,0.0,0.0,0.0,0.0,2.0,2
2021,RAIN,0.0,0.0,0.0,0.0,0.0,0.0,6306
2021,RAIN,0.0,0.0,0.0,1.0,0.0,1.0,283
2021,RAIN,0.0,0.0,0.0,2.0,0.0,2.0,87
2021,RAIN,0.0,0.0,0.0,3.0,0.0,3.0,23
2021,RAIN,0.0,0.0,0.0,4.0,0.0,4.0,6
2021,RAIN,0.0,0.0,0.0,5.0,0.0,5.0,1
2021,RAIN,0.0,0.0,0.0,6.0,0.0,6.0,1
2021,RAIN,0.0,0.0,1.0,0.0,0.0,1.0,9
2021,RAIN,0.0,1.0,0.0,0.0,0.0,1.0,645
2021,RAIN,0.0,1.0,0.0,1.0,0.0,2.0,27
2021,RAIN,0.0,1.0,0.0,2.0,0.0,3.0,4
2021,RAIN,0.0,1.0,1.0,0.0,0.0,2.0,1
2021,RAIN,0.0,1.0,2.0,0.0,0.0,3.0,1
2021,RAIN,0.0,2.0,0.0,0.0,0.0,2.0,125
2021,RAIN,0.0,2.0,0.0,1.0,0.0,3.0,5
2021,RAIN,0.0,2.0,1.0,0.0,0.0,3.0,1
2021,RAIN,0.0,3.0,0.0,0.0,0.0,3.0,39
2021,RAIN,0.0,3.0,0.0,2.0,0.0,5.0,1
2021,RAIN,0.0,4.0,0.0,0.0,0.0,4.0,7
2021,RAIN,0.0,5.0,0.0,0.0,0.0,5.0,3
2021,RAIN,0.0,6.0,0.0,0.0,0.0,6.0,1
2021,RAIN,0.0,7.0,0.0,0.0,0.0,7.0,1
2021,RAIN,1.0,0.0,0.0,0.0,0.0,1.0,128
2021,RAIN,1.0,0.0,0.0,1.0,0.0,2.0,3
2021,RAIN,1.0,0.0,1.0,0.0,0.0,2.0,1
2021,RAIN,1.0,1.0,0.0,0.0,0.0,2.0,11
2021,RAIN,1.0,2.0,0.0,0.0,0.0,3.0,6
2021,RAIN,1.0,3.0,0.0,0.0,0.0,4.0,1
2021,RAIN,2.0,0.0,0.0,0.0,0.0,2.0,5
2021,RAIN,2.0,1.0,0.0,0.0,0.0,3.0,1
2021,RAIN,2.0,2.0,1.0,0.0,0.0,5.0,1
2021,RAIN,2.0,3.0,0.0,0.0,0.0,5.0,1
2021,RAIN,3.0,0.0,0.0,0.0,0.0,3.0,4
2021,SEVERE CROSS WIND GATE,0.0,0.0,0.0,0.0,0.0,0.0,16
2021,SEVERE CROSS WIND GATE,0.0,0.0,0.0,1.0,0.0,1.0,1
2021,SEVERE CROSS WIND GATE,0.0,1.0,0.0,0.0,0.0,1.0,2
2021,SEVERE CROSS WIND GATE,1.0,0.0,1.0,2.0,0.0,4.0,1
2021,SEVERE CROSS WIND GATE,1.0,1.0,0.0,0.0,0.0,2.0,1
2021,SLEET/HAIL,0.0,0.0,0.0,0.0,0.0,0.0,63
2021,SLEET/HAIL,0.0,0.0,0.0,1.0,0.0,1.0,3
2021,SLEET/HAIL,0.0,0.0,0.0,2.0,0.0,2.0,1
2021,SLEET/HAIL,0.0,0.0,0.0,4.0,0.0,4.0,1
2021,SLEET/HAIL,0.0,1.0,0.0,0.0,0.0,1.0,3
2021,SNOW,0.0,0.0,0.0,0.0,0.0,0.0,3824
2021,SNOW,0.0,0.0,0.0,1.0,0.0,1.0,120
2021,SNOW,0.0,0.0,0.0,2.0,0.0,2.0,25
2021,SNOW,0.0,0.0,0.0,3.0,0.0,3.0,1
2021,SNOW,0.0,0.0,0.0,4.0,0.0,4.0,2
2021,SNOW,0.0,0.0,1.0,0.0,0.0,1.0,2
2021,SNOW,0.0,1.0,0.0,0.0,0.0,1.0,196
2021,SNOW,0.0,1.0,0.0,1.0,0.0,2.0,7
2021,SNOW,0.0,1.0,0.0,2.0,0.0,3.0,1
2021,SNOW,0.0,1.0,1.0,0.0,0.0,2.0,1
2021,SNOW,0.0,2.0,0.0,0.0,0.0,2.0,40
2021,SNOW,0.0,2.0,0.0,1.0,0.0,3.0,2
2021,SNOW,0.0,3.0,0.0,0.0,0.0,3.0,6
2021,SNOW,0.0,3.0,0.0,1.0,0.0,4.0,1
2021,SNOW,0.0,4.0,0.0,0.0,0.0,4.0,3
2021,SNOW,0.0,5.0,0.0,0.0,0.0,5.0,1
2021,SNOW,1.0,0.0,0.0,0.0,0.0,1.0,39
2021,SNOW,1.0,0.0,0.0,1.0,0.0,2.0,1
2021,SNOW,1.0,0.0,0.0,2.0,0.0,3.0,1
2021,SNOW,1.0,0.0,0.0,3.0,0.0,4.0,1
2021,SNOW,1.0,1.0,0.0,0.0,0.0,2.0,2
2021,SNOW,1.0,2.0,0.0,0.0,0.0,3.0,1
2021,SNOW,1.0,4.0,0.0,0.0,0.0,5.0,1
2021,SNOW,2.0,0.0,0.0,0.0,0.0,2.0,6
2021,SNOW,4.0,0.0,0.0,0.0,0.0,4.0,1
2021,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,5563
2021,UNKNOWN,0.0,0.0,0.0,1.0,0.0,1.0,97
2021,UNKNOWN,0.0,0.0,0.0,2.0,0.0,2.0,11
2021,UNKNOWN,0.0,0.0,0.0,3.0,0.0,3.0,5
2021,UNKNOWN,0.0,0.0,0.0,4.0,0.0,4.0,2
2021,UNKNOWN,0.0,0.0,1.0,0.0,0.0,1.0,1
2021,UNKNOWN,0.0,1.0,0.0,0.0,0.0,1.0,126
2021,UNKNOWN,0.0,1.0,0.0,1.0,0.0,2.0,2
2021,UNKNOWN,0.0,1.0,0.0,4.0,0.0,5.0,1
2021,UNKNOWN,0.0,2.0,0.0,0.0,0.0,2.0,13
2021,UNKNOWN,0.0,2.0,0.0,2.0,0.0,4.0,1
2021,UNKNOWN,0.0,3.0,0.0,0.0,0.0,3.0,1
2021,UNKNOWN,0.0,4.0,0.0,0.0,0.0,4.0,2
2021,UNKNOWN,0.0,6.0,0.0,0.0,0.0,6.0,1
2021,UNKNOWN,1.0,0.0,0.0,0.0,0.0,1.0,33
2021,UNKNOWN,1.0,0.0,0.0,4.0,0.0,5.0,1
2021,UNKNOWN,1.0,1.0,0.0,0.0,0.0,2.0,2
2021,UNKNOWN,1.0,2.0,0.0,1.0,0.0,4.0,1
2021,UNKNOWN,2.0,0.0,1.0,0.0,0.0,3.0,1
2021,UNKNOWN,2.0,1.0,0.0,0.0,0.0,3.0,2
2022,"BLOWING SAND, SOIL, DIRT",0.0,0.0,0.0,0.0,0.0,0.0,2
2022,BLOWING SNOW,0.0,0.0,0.0,0.0,0.0,0.0,141
2022,BLOWING SNOW,0.0,0.0,0.0,1.0,0.0,1.0,5
2022,BLOWING SNOW,0.0,0.0,0.0,2.0,0.0,2.0,3
2022,BLOWING SNOW,0.0,0.0,1.0,0.0,0.0,1.0,2
2022,BLOWING SNOW,0.0,1.0,0.0,0.0,0.0,1.0,12
2022,BLOWING SNOW,0.0,1.0,0.0,1.0,0.0,2.0,1
2022,BLOWING SNOW,0.0,2.0,0.0,0.0,0.0,2.0,2
2022,BLOWING SNOW,0.0,2.0,0.0,2.0,0.0,4.0,1
2022,BLOWING SNOW,0.0,4.0,0.0,0.0,0.0,4.0,1
2022,BLOWING SNOW,1.0,0.0,0.0,0.0,0.0,1.0,1
2022,CLEAR,0.0,0.0,0.0,0.0,0.0,0.0,69937
2022,CLEAR,0.0,0.0,0.0,1.0,0.0,1.0,2765
2022,CLEAR,0.0,0.0,0.0,2.0,0.0,2.0,616
2022,CLEAR,0.0,0.0,0.0,3.0,0.0,3.0,167
2022,CLEAR,0.0,0.0,0.0,4.0,0.0,4.0,55
2022,CLEAR,0.0,0.0,0.0,5.0,0.0,5.0,16
2022,CLEAR,0.0,0.0,0.0,6.0,0.0,6.0,6
2022,CLEAR,0.0,0.0,0.0,7.0,0.0,7.0,2
2022,CLEAR,0.0,0.0,0.0,8.0,0.0,8.0,3
2022,CLEAR,0.0,0.0,1.0,0.0,0.0,1.0,66
2022,CLEAR,0.0,0.0,1.0,1.0,0.0,2.0,1
2022,CLEAR,0.0,0.0,1.0,5.0,0.0,6.0,1
2022,CLEAR,0.0,0.0,2.0,0.0,0.0,2.0,4
2022,CLEAR,0.0,0.0,3.0,0.0,0.0,3.0,1
2022,CLEAR,0.0,1.0,0.0,0.0,0.0,1.0,5557
2022,CLEAR,0.0,1.0,0.0,1.0,0.0,2.0,208
2022,CLEAR,0.0,1.0,0.0,2.0,0.0,3.0,51
2022,CLEAR,0.0,1.0,0.0,3.0,0.0,4.0,15
2022,CLEAR,0.0,1.0,0.0,4.0,0.0,5.0,2
2022,CLEAR,0.0,1.0,0.0,7.0,0.0,8.0,1
2022,CLEAR,0.0,1.0,1.0,0.0,0.0,2.0,15
2022,CLEAR,0.0,1.0,3.0,0.0,0.0,4.0,1
2022,CLEAR,0.0,2.0,0.0,0.0,0.0,2.0,1064
2022,CLEAR,0.0,2.0,0.0,1.0,0.0,3.0,43
2022,CLEAR,0.0,2.0,0.0,2.0,0.0,4.0,9
2022,CLEAR,0.0,2.0,0.0,3.0,0.0,5.0,3
2022,CLEAR,0.0,2.0,0.0,4.0,0.0,6.0,1
2022,CLEAR,0.0,2.0,2.0,0.0,0.0,4.0,1
2022,CLEAR,0.0,2.0,2.0,1.0,0.0,5.0,1
2022,CLEAR,0.0,3.0,0.0,0.0,0.0,3.0,308
2022,CLEAR,0.0,3.0,0.0,1.0,0.0,4.0,9
2022,CLEAR,0.0,3.0,0.0,2.0,0.0,5.0,1
2022,CLEAR,0.0,3.0,1.0,0.0,0.0,4.0,1
2022,CLEAR,0.0,3.0,2.0,0.0,0.0,5.0,1
2022,CLEAR,0.0,4.0,0.0,0.0,0.0,4.0,95
2022,CLEAR,0.0,4.0,0.0,1.0,0.0,5.0,5
2022,CLEAR,0.0,4.0,0.0,2.0,0.0,6.0,1
2022,CLEAR,0.0,4.0,1.0,0.0,0.0,5.0,1
2022,CLEAR,0.0,5.0,0.0,0.0,0.0,5.0,31
2022,CLEAR,0.0,6.0,0.0,0.0,0.0,6.0,7
2022,CLEAR,0.0,6.0,0.0,1.0,0.0,7.0,2
2022,CLEAR,0.0,6.0,0.0,5.0,0.0,11.0,1
2022,CLEAR,0.0,6.0,1.0,0.0,0.0,7.0,1
2022,CLEAR,0.0,7.0,0.0,0.0,0.0,7.0,3
2022,CLEAR,0.0,8.0,0.0,0.0,0.0,8.0,4
2022,CLEAR,0.0,9.0,0.0,0.0,0.0,9.0,2
2022,CLEAR,0.0,10.0,0.0,1.0,0.0,11.0,1
2022,CLEAR,1.0,0.0,0.0,0.0,0.0,1.0,1158
2022,CLEAR,1.0,0.0,0.0,1.0,0.0,2.0,46
2022,CLEAR,1.0,0.0,0.0,2.0,0.0,3.0,11
2022,CLEAR,1.0,0.0,0.0,3.0,0.0,4.0,2
2022,CLEAR,1.0,0.0,1.0,0.0,0.0,2.0,8
2022,CLEAR,1.0,0.0,2.0,0.0,0.0,3.0,1
2022,CLEAR,1.0,1.0,0.0,0.0,0.0,2.0,144
2022,CLEAR,1.0,1.0,0.0,1.0,0.0,3.0,12
2022,CLEAR,1.0,1.0,0.0,2.0,0.0,4.0,2
2022,CLEAR,1.0,1.0,0.0,4.0,0.0,6.0,1
2022,CLEAR,1.0,1.0,1.0,0.0,0.0,3.0,2
2022,CLEAR,1.0,2.0,0.0,0.0,0.0,3.0,43
2022,CLEAR,1.0,2.0,0.0,1.0,0.0,4.0,4
2022,CLEAR,1.0,3.0,0.0,0.0,0.0,4.0,9
2022,CLEAR,1.0,4.0,0.0,0.0,0.0,5.0,8
2022,CLEAR,1.0,5.0,0.0,0.0,0.0,6.0,4
2022,CLEAR,1.0,6.0,0.0,0.0,0.0,7.0,1
2022,CLEAR,2.0,0.0,0.0,0.0,0.0,2.0,109
2022,CLEAR,2.0,0.0,0.0,1.0,0.0,3.0,6
2022,CLEAR,2.0,0.0,0.0,2.0,0.0,4.0,3
2022,CLEAR,2.0,0.0,1.0,0.0,0.0,3.0,1
2022,CLEAR,2.0,1.0,0.0,0.0,0.0,3.0,20
2022,CLEAR,2.0,1.0,0.0,1.0,0.0,4.0,1
2022,CLEAR,2.0,1.0,1.0,0.0,0.0,4.0,1
2022,CLEAR,2.0,1.0,1.0,1.0,0.0,5.0,1
2022,CLEAR,2.0,2.0,0.0,0.0,0.0,4.0,5
2022,CLEAR,2.0,2.0,0.0,1.0,0.0,5.0,1
2022,CLEAR,2.0,3.0,0.0,0.0,0.0,5.0,2
2022,CLEAR,2.0,4.0,0.0,0.0,0.0,6.0,3
2022,CLEAR,2.0,4.0,0.0,2.0,0.0,8.0,1
2022,CLEAR,2.0,5.0,0.0,0.0,0.0,7.0,1
2022,CLEAR,2.0,7.0,0.0,0.0,0.0,9.0,1
2022,CLEAR,3.0,0.0,0.0,0.0,0.0,3.0,16
2022,CLEAR,3.0,0.0,0.0,1.0,0.0,4.0,1
2022,CLEAR,3.0,0.0,1.0,0.0,0.0,4.0,1
2022,CLEAR,3.0,0.0,1.0,1.0,0.0,5.0,1
2022,CLEAR,3.0,1.0,0.0,0.0,0.0,4.0,7
2022,CLEAR,3.0,2.0,0.0,0.0,0.0,5.0,1
2022,CLEAR,4.0,0.0,0.0,0.0,0.0,4.0,5
2022,CLEAR,4.0,0.0,0.0,1.0,0.0,5.0,2
2022,CLEAR,4.0,1.0,0.0,0.0,0.0,5.0,1
2022,CLEAR,4.0,2.0,0.0,1.0,0.0,7.0,1
2022,CLEAR,4.0,3.0,0.0,0.0,0.0,7.0,1
2022,CLEAR,4.0,5.0,0.0,0.0,0.0,9.0,1
2022,CLEAR,5.0,0.0,0.0,0.0,0.0,5.0,2
2022,CLEAR,6.0,0.0,0.0,0.0,0.0,6.0,2
2022,CLEAR,6.0,8.0,2.0,1.0,0.0,17.0,1
2022,CLOUDY/OVERCAST,0.0,0.0,0.0,0.0,0.0,0.0,2443
2022,CLOUDY/OVERCAST,0.0,0.0,0.0,1.0,0.0,1.0,115
2022,CLOUDY/OVERCAST,0.0,0.0,0.0,2.0,0.0,2.0,17
2022,CLOUDY/OVERCAST,0.0,0.0,0.0,3.0,0.0,3.0,6
2022,CLOUDY/OVERCAST,0.0,0.0,0.0,4.0,0.0,4.0,1
2022,CLOUDY/OVERCAST,0.0,0.0,1.0,0.0,0.0,1.0,2
2022,CLOUDY/OVERCAST,0.0,1.0,0.0,0.0,0.0,1.0,221
2022,CLOUDY/OVERCAST,0.0,1.0,0.0,1.0,0.0,2.0,9
2022,CLOUDY/OVERCAST,0.0,1.0,0.0,2.0,0.0,3.0,2
2022,CLOUDY/OVERCAST,0.0,1.0,0.0,3.0,0.0,4.0,1
2022,CLOUDY/OVERCAST,0.0,2.0,0.0,0.0,0.0,2.0,37
2022,CLOUDY/OVERCAST,0.0,2.0,0.0,1.0,0.0,3.0,3
2022,CLOUDY/OVERCAST,0.0,3.0,0.0,0.0,0.0,3.0,8
2022,CLOUDY/OVERCAST,0.0,3.0,0.0,1.0,0.0,4.0,1
2022,CLOUDY/OVERCAST,0.0,4.0,0.0,0.0,0.0,4.0,2
2022,CLOUDY/OVERCAST,0.0,6.0,0.0,0.0,0.0,6.0,1
2022,CLOUDY/OVERCAST,1.0,0.0,0.0,0.0,0.0,1.0,38
2022,CLOUDY/OVERCAST,1.0,0.0,0.0,1.0,0.0,2.0,1
2022,CLOUDY/OVERCAST,1.0,0.0,0.0,2.0,0.0,3.0,1
2022,CLOUDY/OVERCAST,1.0,1.0,0.0,0.0,0.0,2.0,6
2022,CLOUDY/OVERCAST,1.0,1.0,0.0,1.0,0.0,3.0,1
2022,CLOUDY/OVERCAST,1.0,1.0,1.0,0.0,0.0,3.0,1
2022,CLOUDY/OVERCAST,1.0,2.0,0.0,0.0,0.0,3.0,2
2022,CLOUDY/OVERCAST,1.0,3.0,0.0,0.0,0.0,4.0,1
2022,CLOUDY/OVERCAST,2.0,0.0,0.0,0.0,0.0,2.0,1
